Fault_type,Va,Vb,Vc,Ia,Ib,Ic
1,-411.7096673384019,131.7268727736505,289.8834576732559,-250.51468506974805,305.31047676044335,58.52053915439335
2,99.85624580604801,293.6516364965162,-262.051262265909,574.0787929074423,-326.9148896294292,-261.15805597437094
1,258.1793748284923,-325.56218677727395,229.9933303274554,-235.27675559477706,28.64044711180525,-1.918001391445621
2,-335.38584165393655,290.1348048141843,87.1526941135785,196.21557218296567,419.40458602781536,-719.8499275488286
0,220.94680882968655,-552.6938049329442,362.9347601797982,-303.03224432639144,19.371057446361373,3.553804346465899
1,-302.773718078566,329.03286865417596,26.34963720626722,-26.46043393006704,65.4309251080995,61.91838290556573
1,-397.9155317745112,174.0361717988799,240.97802880838964,-211.00590956949648,262.4539299316144,59.85837817811979
3,-322.92911831672785,629.8017323069922,-227.3259894454162,14.074232939419968,26.259916944300628,56.929303677355364
0,6.432340820015778,-446.3802865106252,513.9185365244446,-339.4319812009254,8.91348313262063,15.954589464239442
1,170.44755900780737,349.9281137982234,-491.6027654491211,524.5927691393541,-397.954172976194,34.63252274277668
1,-423.5887320150992,38.7472253498336,382.70143040615386,-326.7276163432778,388.7788813296736,54.8828470963478
1,-418.8412076404855,100.48980537918445,323.5632611375031,-278.9287787113608,336.2319087835871,57.426370284726076
1,-90.12562160971571,-291.27754694248273,535.8093349853989,-453.1605802226797,432.72059428511375,20.331915601529673
1,-268.17721354305735,361.49937542255185,-30.26967205947409,23.194589366617137,13.190196583275974,61.449983420378985
0,377.6506585509918,129.93523820994318,-473.20968525912957,296.30813178023635,51.0438353262312,15.22889448285576
3,672.6726347711134,-397.3597531736392,-97.86335381699803,43.32446378944218,41.56385213019612,-4.418578111691289
1,-74.95236782862382,-389.8865607115776,489.85250717104344,-346.92782082098773,440.9259614177211,14.122109249473963
2,-132.5071854907241,-161.03702178146833,330.40832742709773,-465.3944266413863,491.75505734257234,113.08408965518929
3,635.2253522096817,-455.4327286591271,-16.016689150835816,46.69296877311871,38.34024993451554,-4.87503168095283
1,-7.032237033666334,-399.76861337328285,444.7111767202227,-300.90360628068674,395.5223344615824,9.688672438235525
0,-400.8987871287342,534.4970936062115,53.361556621675206,176.673234615606,13.19548684296614,62.06856987512188
2,406.9378833874886,-75.7498655139015,-174.96722267287043,151.75395976594206,-525.5419672962822,594.9990633852631
1,-416.0661215079078,112.39166502955077,310.68468142032333,-269.06507961940093,325.4192830911515,57.910271968539334
2,235.8972199525785,-305.4451346658007,166.98765226142183,-420.27685720720666,-12.456014023869216,718.0241192343004
0,-16.58612731004318,-428.8305808252472,523.2346223391701,-339.3639709267813,7.961436851006624,17.659666578584634
2,344.98249252766595,-273.8689487620874,51.94265728129625,-269.07897473145505,-230.11435372910478,794.2428630238174
1,-27.04202629371698,413.66906326889733,-371.47247932745836,455.15638085117484,-202.1872887596,49.579834503786245
2,-286.1314008609041,343.75819710995154,-0.0916761292681798,339.07323409397924,281.3534332013728,-737.4336057389589
0,14.641521193507351,543.0643241679339,-442.41913355913255,410.0810682603945,40.360038244325345,43.31410425728212
1,-367.63448277724024,228.44863939486848,189.99357204406016,-25.228422450361656,366.3701586048613,61.34707461919173
0,-421.2907756557074,200.79146838170206,395.57978232896073,-84.99304733087021,1.5016486679281122,53.73839682133982
2,-168.2741046055655,-130.35679959471912,331.33520856716297,-440.1344166208098,526.4269157294942,31.66783868487787
1,-211.6973874746315,402.276667689585,-111.74024178339599,97.33762733033159,-64.39183098010076,60.19142295726031
1,-181.27882650288976,-235.04134554843824,558.7271024767,-448.593926083467,513.3285414084546,28.491705877996942
3,-551.4784926540688,34.495468869374186,488.19100157124205,45.621695347107895,0.29098830197135683,47.059314557213746
1,-422.97608690583235,12.238669993222263,405.98379341386243,-344.1818244074397,408.26456223787824,53.55953465500387
2,241.10352803677742,-305.61286440293304,162.99864290270213,-415.20725387573543,-8.601640782782283,705.7983813952094
1,-132.65380109711074,-268.0592505991165,550.0624141460119,-454.6004707952725,465.4244484106083,24.3194887656406
1,289.1499981503813,-320.54945232456487,138.18660350190447,-5.232940446653593,92.44980178655128,-3.6976917828204137
3,-552.0133950477332,550.1680355080895,26.219817950286014,21.876518665606174,14.308383728169698,61.81629117657441
1,18.295788815524045,470.51671976832296,-355.79411733177074,327.46442669868173,-300.61296435457115,50.21446723111202
1,-134.47993324882265,440.0161718167725,-206.9748761665791,185.4651896553879,-155.72977287344625,57.53247419066201
0,349.8983112512153,-551.7425150696386,210.4733649478265,-231.4684331300989,27.786208842075514,-2.3850966371553497
1,50.51223121292192,470.30247039367197,-381.21688583934775,349.1961117178811,-322.237099801869,48.36702277805384
2,402.66802765575295,-58.80816893732759,-186.76374902145602,177.2007951370865,-533.4836579140527,569.8004222856976
1,381.72532543735167,147.761373895754,-459.97997290903857,435.5934169850871,-501.3872354927968,12.682138251945297
2,379.4282775855396,-243.68577735853165,-2.50918652014186,-188.08032493450696,-314.6464547143716,792.5683674414238
3,136.2790773325168,-521.1305994323035,439.5938068197093,58.75368510836883,15.103279019684683,8.991282157851742
3,347.9033681482184,347.466385587688,-507.52247617306716,14.84456635722482,47.68217772768463,27.45482970608243
1,411.5159903968527,-193.7717463376553,-80.47569720460383,40.79188099598909,-263.2225679309997,-4.988397724566319
1,-302.7387806179645,329.0368227312261,26.318238764628134,-26.834515270122537,65.82334107450228,61.923481692404806
1,-384.09171087390285,130.61273258853367,322.2864123025893,-153.20853274279054,473.19705514567914,57.658980293204564
1,152.01130524691132,359.7914234239248,-485.27942322142223,523.8983257658413,-384.2739667909321,36.51535144611228
1,-370.2638915008013,220.3330390648184,202.05436524129985,-36.92740318870982,376.43213738109023,61.11117914739232
2,-52.7869665681274,360.1818654978898,-200.34507201855672,565.4252256975225,-138.09441219651296,-499.2715974565946
2,186.71634081044542,-304.16824880238994,204.94521333658312,-458.2289035970485,71.91774228556153,659.4758222162365
1,-328.42804377728794,301.9520589962999,62.52592388924144,94.3048257615269,259.2949292073316,62.504116905958604
0,386.62746013660427,114.5765670421859,-467.67921970556415,289.4185545232929,51.07083018491598,14.592448175675454
3,127.47333941101974,-518.3811265587776,444.12962181712226,58.79181331410437,14.832894791695812,9.296120963947264
0,-338.7225992372554,-21.498101204843785,511.29445511450893,-205.91690511934826,-0.2027296536493921,43.78100314932845
1,65.36972917656905,469.63674347474466,-392.4328310172561,365.3819699367586,-338.6768378068039,47.43345249249417
0,390.1308954597832,-534.7703606482238,147.37315634801362,-196.95722639979397,30.91878591492243,-3.6817913656350214
2,-179.7427019949816,375.456226239464,-113.10194402222561,487.36237571038816,72.3955940070915,-668.6629344984404
3,-586.0603400824075,102.51308205729433,454.6957375152649,43.100160555423145,0.6484337438976624,50.12551274134963
2,413.96488222710315,-141.84244439423847,-121.28991715431985,35.72745406849238,-475.59636320971276,691.689646529502
3,635.2254227229333,-455.43271747082656,-16.016755187598328,46.69294978374087,38.340200133142034,-4.87493888718501
1,-422.3215532138367,68.46138783973605,355.0496426172167,-303.86430043448826,363.6144648755079,56.13913308680935
2,-272.87098677927327,351.5109088596752,-17.58646048130683,362.95601027227735,253.23777478197403,-733.6979542224584
1,4.233149403290067,-401.22819233864146,437.0630036646428,-290.4172838332871,384.9224689399204,9.016446699804995
3,-126.10155090950937,605.2890173750793,-361.8386174117933,11.595170666645135,34.18785792503506,49.901959225175105
1,207.83327756255395,-364.2664080447274,242.04041101161383,-100.94914046853887,191.8932387512668,-1.1284872783564879
1,-56.13907377297241,461.76213848093687,-288.7618757030909,249.0625259349673,-220.5170024273551,54.12057192732823
2,-228.76434440091987,-69.42021806527282,324.7885446441326,-376.55487101459426,573.7462709771494,-120.30775694362558
2,-154.77133053991105,375.8937223568339,-133.3483745740257,508.5791098853535,25.117034759447513,-635.7859948978554
2,414.11104729092364,-140.31921781945195,-122.77198452346681,35.655696521820474,-475.9154681697542,692.2133263638503
3,-8.320466786864465,-462.826749415646,502.28115169182917,58.7136873618669,10.401730649104174,15.278855083222922
2,370.47873419629707,19.90500766762861,-231.75183877479094,299.1842373852689,-548.3817649080676,418.29509552666417
2,-254.71097647545065,360.01892172086224,-39.654063315232136,395.98907835380635,211.29989696742814,-724.488363736732
2,-336.7515734869876,106.99810583442351,252.4547041207631,-141.42819557559494,593.899694503435,-477.11086154192054
1,479.62851229403236,-22.342238541699615,-280.6567778227414,354.3007102816296,-291.11661217232705,-0.05001926800651191
2,250.52093946915744,-304.686009129947,154.67998779773217,-404.8302079941984,-38.253373927044834,730.5304915735952
0,-30.116380983677836,570.1620959476164,-416.2942420096812,405.72097016568637,38.408344561282576,46.00600814094871
2,-10.58723320519644,346.51964936271617,-221.64633982265386,575.1474311008025,-196.9815598900877,-434.8716177784026
1,-385.22327339379797,207.4070901092891,200.9635400189253,-177.28554925852285,226.0379897308232,60.785697701170236
2,-352.86800510026455,240.49557556693952,145.56315183255643,92.1787902648323,495.51019598000283,-674.6639958995337
2,394.98552352575894,-218.9570722840255,-37.052265624264905,-123.23410200897831,-369.9296878169573,774.8037132070398
2,217.0522223967216,-306.0239107196093,182.48983360401598,-437.16582361618754,23.61837104780885,693.9214571237155
2,-286.1595965123991,343.7463151347413,-0.05860445829091532,339.28185705922544,281.3494945412894,-737.7212689825706
0,-184.63930325958822,626.6524928981753,-288.83710095883487,364.63356934165404,29.992885219017115,54.79561275183119
3,512.966192735237,178.33851300422646,-487.10530960777123,19.667834275534908,50.27820477231425,17.242728094653188
2,410.15253502846423,-176.27138237408212,-87.38685750037688,-33.75521739547698,-435.0158416539422,735.4502966654173
2,382.6869673500535,-4.952923528971738,-219.1685454804213,262.47250138101913,-550.251418709446,472.3123420728049
1,335.16706199478506,-284.9591957286225,69.68592587279025,48.06425510573949,36.71233867255599,-4.6443571402752895
2,229.58957132815974,-306.9800642029883,173.37906015592077,-425.2870420450558,40.584871815264194,654.75760645828
1,-337.3982742700874,287.77326454461814,88.4954575518485,71.1842559124984,281.27022332588706,62.475005296500036
3,-551.9984002191997,550.1301302038779,26.241884986643726,21.941155129855588,14.187051143018811,61.88636277542597
1,330.1988281733963,-289.0450452922558,77.29973378665036,48.74630371063787,35.83801986046728,-4.443219599270954
1,390.5275087487187,301.219224650526,-499.94483380267025,508.3492452925013,-469.8592159712215,20.595862462723
2,363.7925496539423,-258.2015732955514,22.938516754890255,-222.91864743482932,-278.9886925578816,794.2168025862328
1,-364.1837557385788,11.325735467065318,446.1093213375939,-285.81672087331805,531.9461543989099,50.77849018136651
1,432.4779805874484,25.69402234839486,-364.70880821632534,325.46424357750743,-458.82205667650834,4.068226336287619
2,412.68496427911657,-109.56164432947699,-149.2180325007182,94.07238819927237,-503.60594953862676,646.9036573012012
0,-100.00527190101394,-354.43495743398,550.0286899562828,-327.6617522256262,4.8590949076082275,23.62323645214405
0,-322.1434626353542,-54.31182128374623,522.6639685180821,-223.03289684401395,-0.12753103017957557,42.003712450930074
0,442.40094382915964,-490.4950508134781,43.97268956057364,-136.11771563802577,35.67578845335869,-4.812279254622318
0,-286.0512272937303,623.2802686844999,-167.28767477833534,305.9244275804167,23.38548388885157,59.4186914429918
2,-355.1118785378533,210.5828865948582,174.16949659758788,34.34285963478585,527.5969830442564,-635.9965047375779
1,121.05803931860986,-346.01616995360513,391.04410129352357,-362.1079185109272,213.32972068915717,5.2766172848933515
0,291.4235584091771,-560.3314423787165,287.76773422482114,-271.1042813472823,23.826630180115146,-0.0058052164985546995
1,-265.59770370761737,-298.0226357355075,559.0593724372228,-434.25825498574625,521.820613597815,29.504443680912818
1,2.9049453908098215,470.06481641048947,-343.15180700044596,316.5759083156786,-289.77597176874474,51.13699146959162
1,-93.32118716907014,-289.56219223768727,536.8918079441464,-452.8766123360986,434.96284842483266,20.7412020729737
1,-152.25730747468455,-365.88545846512375,529.7951510316243,-391.93687782917254,484.4901142048263,19.568699549844926
2,-14.332939591477292,-238.8934642735788,306.263637607992,-508.9276565923667,359.6527685140935,349.28796679684376
2,99.4497409181651,-286.47180197362235,258.46061784049044,-500.48037884530095,209.45782925890452,536.4969248582811
3,568.4082723095322,103.13776765717255,-463.754497341702,22.2164655947482,50.58283996745869,13.26096924192225
1,-352.55655029427516,263.5967521217551,132.13856198656606,29.35258468304175,319.5511398670151,62.15062353332755
1,-406.67334592117936,-85.10033108294537,480.3034939381674,-398.4221538858346,469.98391210875025,47.90164191002144
3,690.1238510646409,-167.26758234953138,-318.0588670406435,32.43378125643089,48.53909787390399,1.6257605596267375
0,-80.37395064350424,-373.68747902988594,544.9249151308193,-331.9086581082429,5.639428180808132,22.141757341151298
1,-213.91445771188492,401.35166506754706,-109.14789224763751,96.0190718524152,-63.15935161704287,60.40890835059294
1,-268.8087502658196,361.0091152796719,-29.32782477009335,23.194888814498462,13.169353112885393,61.477204292734086
1,-120.50093569082759,413.51500366066125,-278.41226262261347,386.62644868828926,-88.5146325604361,55.32741293804133
1,-263.3148624204094,-158.93128818369934,549.7842542011725,-419.27739330033427,541.6757152925912,37.019271232107556
1,91.58650078420891,386.1167542737991,-456.7244266128377,510.4131058230489,-327.531712035379,41.509166527304885
0,-422.6758177282955,208.43277953887485,390.4364834093714,-79.80311433750204,1.44225767732123,54.02386364672064
2,394.9857580751014,-218.95661553810794,-37.0528604862543,-123.23306124500053,-369.9301587542175,774.8028762687748
1,-22.71162187189598,-319.3900357195638,502.2985938951615,-436.7060971693355,370.8425588649268,15.139397457155265
2,-122.66766614657573,-168.84504783109776,329.58651260563016,-470.7417003244224,483.71099637524503,131.25264773291016
1,-269.47450669850554,360.58375057080144,-28.417235235720774,23.026295092558684,13.340143006908246,61.48745364636003
1,421.78062597076007,-171.70542703754333,-116.9791653579237,73.11132910733266,-296.29150093690976,-4.749215251427749
1,-263.76048019253665,-299.4845517394156,558.9095403933586,-433.41063763027995,521.0785247817157,29.298005644539124
1,-366.56028167422954,18.15394694944692,440.0938632696972,-278.2922620697686,534.8593703561739,51.385253248971544
1,144.20160634453623,-385.6664449596953,311.82208114970797,-169.49867916404426,262.55096718262973,1.4553013560061778
2,-14.328782946626767,-238.89578946569236,306.2624177868292,-508.9263483337877,359.65077549213623,349.2887729747437
2,253.77908368377666,175.31116025814032,-278.3173184000896,485.3259411365566,-496.115482573235,87.6991618625165
1,-419.1447798071805,-29.119708316806864,440.0227312309755,-369.511610349119,436.80426339690734,51.29207869346426
0,-418.71958267274334,497.93077624949115,109.054763084725,139.8943547275762,10.953020733129303,61.742975897231084
2,192.06109164403745,230.63304714787233,-278.8532076131081,534.821155580929,-441.01399644045716,-54.818008922319365
2,215.4954842674872,-305.93146574077304,183.64466432405655,-436.88304347867233,23.540095763174975,693.6282108738521
1,369.18022227496164,167.97040831692794,-471.8798400043398,449.90723021337305,-500.38205327308833,14.433511420288264
2,-254.70260172788392,360.02018336628583,-39.661853174617264,395.9557282589747,211.29968422369663,-724.4412619277892
3,125.61900270087573,-517.7678931717405,445.05408278951035,58.79748228245522,14.768730025157788,9.373206054192451
2,298.8289974171542,125.72103909465893,-269.6686400008605,433.63782603560617,-526.545891426924,200.59593816402537
1,330.40437133309956,-288.8800724840121,76.98839659463349,48.748740285181974,35.83626163022825,-4.444294033187596
2,-320.32179657033106,312.84620137917483,54.8106408409743,251.04837024997065,371.8372827961988,-733.7835167411359
0,-247.1667955934443,-177.31362653970635,552.8879478111961,-275.0253751537063,0.8392109114935629,35.31469605001864
3,439.7719225573606,260.90417899613993,-502.94580749416536,17.194006041322332,49.360206094188854,21.932421957799008
1,329.0523962643312,-290.0452583032977,79.10816687501887,47.82268328756353,36.84223080833979,-4.4775676482020685
1,-96.89540295205276,-384.7265454445099,502.67217843718674,-361.01275818220023,454.7848307557014,15.526894106292795
1,274.8488107005102,-317.4608475816446,203.44327238375033,-212.4926591707622,1.1374066439910244,-2.7781375857520487
1,-168.96015178310944,-358.5869838211063,536.5309480193985,-400.12979925072665,492.1270600644307,20.94838069333234
2,413.96488222710315,-141.84244044542652,-121.28992010502415,35.72746582090877,-475.5962703760845,691.6895068261775
0,309.07552073455855,242.51663544782437,-500.4961469372713,343.1527376555254,50.0452108353441,21.547480982322202
2,-350.8555888134984,247.74498490598987,137.46268301713246,106.70084822282413,484.92477575770874,-681.0214673967031
1,321.3755651109971,229.79142632306986,-498.3192984687204,489.761681774579,-489.6525127109504,19.994260599864393
1,-311.6633727075347,321.44357848772796,22.2036814555281,132.95521336856854,227.6639465548023,62.33076712520311
2,414.2571277388422,-147.23557580140255,-116.68632742955208,23.62729858485212,-465.0822730595348,694.7415758774806
2,-346.1925638084887,264.5158177049999,118.71704972517367,139.52078527906662,462.4669662849241,-697.3314985745205
3,-198.71008903067795,-348.4379006477215,551.084436615649,56.8683423494693,5.126299583828352,24.86155832534758
1,-422.52966231365673,64.36627067766909,358.88711973624737,-312.2495130433953,372.6668847132615,55.91284792205252
2,-337.8628987036471,110.36642269865698,250.31796929705953,-138.12770659026432,592.9285155011366,-480.4571842450417
2,-47.540937998128015,358.495125859017,-203.00358637739714,567.8147905760617,-144.94334367049217,-493.54872638836764
1,204.94289038754363,329.27410947489557,-501.51595519839236,524.6466633673365,-422.3148078331806,31.68770703534951
3,-357.28676849018933,627.6256295636914,-198.05777101575606,14.799202285581362,24.723675604348383,57.94765747534838
1,361.670457797739,-259.0737177787275,25.402435408322624,94.57402685057491,-12.51212498964508,-4.69519594906388
1,-127.32973885156517,-270.85258885038354,548.4016662870779,-455.3919088067596,462.4538177553014,23.64434484264753
2,410.04995457663694,-95.63851439236151,-159.60767837674476,117.40879104294581,-511.56937386260245,624.6966347272577
3,633.5166602497852,-457.53076602237144,-12.776868397212276,46.866642244925785,38.17174829272821,-4.8955183403950855
3,30.039306182463193,-480.6351740216472,487.75079189626206,58.81570122106648,11.46836553958098,13.721923693427723
2,-189.90465468728553,374.83729866556973,-104.46743785580966,476.7768967573834,86.93037377521458,-673.0664550603386
3,-92.3153690753056,595.7701106246137,-380.16572162377895,11.478105443130147,35.38785431804772,48.47583359611186
2,-328.5747922454856,301.5327287302512,71.51703299929355,223.64820622157055,398.2275383013525,-730.2942993256603
0,-293.90042623521373,620.9816961705678,-155.07452491462172,300.8959992455783,22.787859941399127,59.56494454636598
1,425.74421221836235,48.6830513270623,-386.5737313610221,349.8126183025743,-452.0159553507621,5.540097754868821
0,-311.7688479139051,614.3370138194412,-127.37336830169053,285.7641984819127,21.468214298010956,59.95482999418398
0,500.0172104500082,-271.51285785303645,-233.15438584299653,61.12317702769493,46.37606737235289,-1.2941577339837664
0,359.2856083294096,163.48750505182534,-482.5788005416192,310.29539891983995,50.777121797925716,16.925937399994922
3,-589.407244893767,109.98527678619882,450.65656618323186,42.90657164494398,0.683772798538083,50.35045175563211
3,536.2606610887633,-527.5452213656612,127.33002106137582,51.8113067908001,32.07354113499336,-3.7547309840205045
2,-252.12081097431286,361.00742518814974,-42.59981870650411,398.4412114064268,207.77569745262673,-723.2599216441854
3,462.02155969057304,-550.7901544201543,207.19914718487667,54.237892648274595,28.235288579170245,-2.0741783012492334
2,317.5462850827702,-287.56400979893624,86.03669525243188,-317.5551808169936,-170.9667322808691,783.9039762287439
1,191.1772176832596,-341.75132271789016,316.14705534089063,-304.92039559601443,122.65427215572153,1.2831382844996817
0,212.39826465363475,367.43469779878075,-506.6878293286852,384.0959588894545,47.779843056216265,29.286393840008724
2,-1.0911275736630408,-245.87843154719434,301.9987173312601,-510.7792085750557,345.7117946010142,370.36467284266695
1,343.72585211743007,-277.2460306726181,55.964786997614354,68.37349942115476,15.21691057186089,-4.6657191884388425
0,0.26468571695603416,-441.93060394246993,516.003435145208,-339.00362374554373,8.616229854853643,16.666536600331654
2,215.49531948915168,-305.9314650826377,183.64479474518714,-436.8831822472027,23.54029101356963,693.6281467897581
1,-222.39059294314123,-329.2858006308262,552.7391756603209,-420.86756471361235,510.78661741558227,25.329963078246827
2,176.59299375232047,-303.113732387306,212.04847215493405,-465.0561317881164,89.06437210674684,646.3343931692513
1,35.78444316254173,471.03772338677607,-370.166167119843,343.19624067684543,-316.5559273731655,49.25995272568038
2,387.0560389381437,-231.9251096519106,-19.11946326238148,-154.64535032279636,-340.60722220738586,780.0377033855334
0,500.2257507940307,-307.85028495660083,-198.57969690582675,33.1269374605296,45.169564018909355,-2.4906774887176795
2,108.67455624032179,-289.1104540718211,253.4922331317036,-496.83675454125296,193.42489788328197,552.6316860395565
0,83.3574489599213,-497.19959320522037,471.2818807420026,-335.5945529499531,12.251575881644133,11.193452833337492
1,395.5550531217175,122.8756291762469,-444.1620449599311,415.03194507167507,-497.47375459707257,10.644572441775125
2,-54.53535303525797,-215.95893416514576,317.6625288138416,-500.5358433487585,408.27907329439944,273.05760712448466
2,-346.26610244980077,264.72290261847115,118.58982892845657,142.07726496291826,460.84107618511536,-698.7655608904327
0,497.14631759123404,-227.27266941006513,-271.6655916993067,91.29740988686149,47.48728126123701,-0.06590404867301203
1,-268.5523811542967,361.21953430671437,-29.720426247328476,23.186786923406927,13.163451118265513,61.49647437973965
1,393.2703465734411,127.5153897828646,-447.4212601618742,418.4709716108085,-498.40309851159134,11.088281094629973
1,428.6808709313778,-152.7938794318147,-147.02665830497747,105.30842680396243,-309.47563515716206,-4.143773726005037
3,-633.6163133370387,408.4301717990492,218.1947113393714,29.96677439930733,6.805409558803781,60.40289149502609
1,88.97113978487444,387.10760794234267,-455.2336086349814,509.78218374431265,-326.9776848098449,41.529191909439966
1,-334.9952301560872,-227.11749821126017,550.6572354157014,-440.1791384315249,522.6696370835284,36.69175870461658
0,464.6739683523465,-456.5985127234258,-14.759333022695209,-97.88295210427808,38.186932102949406,-4.984395544740352
1,339.9743897715258,-281.0383531962699,62.347980190321266,50.98390025012641,33.60603253982645,-4.625849525817756
0,-125.40296128010124,612.7318006943144,-344.3845174298301,385.19792891862903,33.64801124896517,51.593810830860576
1,-268.85346828555316,360.85434949222895,-29.153676798186744,23.167099685931237,13.138575573953112,61.557003088015314
2,411.63349442171705,-100.85638896864788,-156.18791653343777,107.0468298484306,-509.20810701142284,636.114063229389
1,395.04476579085156,-221.05057180418382,-31.265192365229595,-5.993512867773227,-225.86413915413482,-5.33137515374122
2,390.1360525763385,-22.707090076455017,-209.1712175779595,235.4512192621696,-536.7140128858757,492.3047837019939
0,390.4029571099089,-535.0386396426204,148.08010320129813,-198.04480010689355,30.920849587138857,-3.7074346157689675
2,284.93625834883164,142.38591013146788,-273.5660181878584,450.57163841661867,-516.7941800427272,163.89784733067415
2,-354.83725391658976,219.46487300969957,165.9867946036776,50.11005883774826,524.3758166675998,-653.8625784588095
1,103.94199477771721,-345.18937099452273,407.1025275779068,-372.9226458149554,232.9308228078283,6.234710758795522
3,-478.92602741289045,596.8212705495251,-73.7234931205702,18.453926702632714,18.618878117716402,60.908112546996435
0,-427.8799666225031,470.38380078309024,146.12850854926265,114.51618640742282,9.395547276735698,61.454708725119396
0,59.98966285712196,510.6640567459072,-465.4129796498648,409.66014405089624,42.32702916867886,40.199761372477795
2,-168.89049433961952,-130.03860564264713,331.53996502110084,-439.13455375441254,525.7307379776664,31.186853429722984
1,434.03237916121617,17.150322099051497,-356.5116578036782,316.2833303895586,-444.7070274465314,3.605190689751911
3,-620.0096383661385,193.18731817768503,400.38166823564444,39.53157412907737,1.6408170106148532,53.82011044934378
1,-108.92187001457651,449.12779349396095,-235.4661110056739,213.08380639091908,-184.33990864688542,56.67995067402623
0,361.38900452473274,159.35707537548473,-481.98582287198417,309.0297733199149,50.891315090254736,16.856949399085423
1,-195.57284015720708,396.5596033902894,-182.9646824007435,307.83965423362645,20.342826445048154,58.981950140983045
0,-11.784651613621513,-432.65881055425484,521.2667321274981,-338.9315672731984,8.206884999421312,17.460476745443152
2,36.97920904057689,326.9778246393633,-241.94238351676506,581.6486436276364,-264.19851045884934,-354.90942087480596
0,262.22610659126605,-559.1724285525362,320.13642350525464,-285.05830703320635,21.933641224752343,1.305879550529994
1,-82.02275013190302,415.1229079011439,-319.451864449412,419.43111837604346,-113.32491289812046,52.86567771521582
1,-224.68093906706355,384.27684416751816,-139.45203332481046,272.0270835291211,66.34702388800105,60.096402779851594
2,-154.77320099669276,375.8937894866374,-133.34694761342016,508.5766001834457,25.118387257413072,-635.7842633456409
2,-346.1931783871456,264.51383605952753,118.7193158660857,139.51595120427513,462.4679787516826,-697.3260539899113
2,402.3919148337563,-58.54706164359938,-186.77835028667621,179.4084445147704,-523.475220932937,553.4359696137435
2,-346.1914667707414,264.5195513067152,118.71283021800673,139.53387973321853,462.46876106840426,-697.3522605392296
0,487.9727187158624,-167.7550664775982,-318.10704968150395,131.4535890589783,48.862171664957955,2.0780454585866153
1,42.71826841891679,400.9728088078947,-425.699381260841,492.03819320955716,-279.93262392326153,44.845819068839894
1,332.7380942404837,-286.9395117676264,73.39274657204456,51.852794473101795,32.64384414564168,-4.570671583037985
2,268.58385747886865,160.36333006883697,-276.68472380114247,469.251796149381,-508.5357053056225,126.72721282195843
2,-47.54260656433647,358.4955852374759,-203.0026716590602,567.8141761601344,-144.94172778514982,-493.550004225198
1,442.44499160187974,-72.7985649119038,-256.16185179469466,209.61153931105702,-401.4694701328498,-1.3541008418102933
2,383.56396812440323,-235.61401476453898,-13.035211824987137,-159.90551479974533,-336.66562626052894,782.1982101719398
2,-335.385659061727,290.1351536259081,87.15223675441007,196.21639109988502,419.40423403364144,-719.8506106852686
2,58.10058115044132,315.9149008191022,-248.81550451282249,580.4008570874707,-255.4922643199178,-364.69690377487154
2,-321.35254814989395,68.06579454055938,275.121377887743,-198.98302966088778,607.6722130948392,-414.5643104894657
2,108.67659147543905,-289.11100229854924,253.49110655279705,-496.8359849236798,193.42291743254523,552.6332291845351
0,-46.98213606560847,579.5459125244025,-404.68958048789193,402.82221881462874,37.5791714195405,47.02838731720965
0,390.22890887963507,-534.8870559394879,147.55434139562112,-198.10806942723354,31.031794069944368,-3.771607017449888
0,10.329025504677666,545.7229473826584,-440.60980003383605,409.07787494926833,40.20044292545325,43.76902929273835
1,-219.6305283599082,396.51393472174976,-100.26518227670408,73.06437367104915,-38.860012387270146,60.427911591431915
2,-325.69133763648375,305.4636433656623,65.69967081950406,236.0208184317944,399.04095815658496,-748.7421822810439
2,-350.8661925220634,247.72253393554857,137.49124524473706,106.89014602690489,484.90740910010084,-681.2642025638338
0,-4.333203376935636,555.5194839142598,-431.1207279985058,408.5061120861108,39.51802804912375,44.42576462401563
2,166.54566962870138,250.35375700216576,-276.2498011981497,549.0899740261934,-415.1744725670333,-109.09748924647474
0,94.00243056404784,-504.0924478583404,463.5057739995438,-334.22745194924437,12.849833302567585,10.83417420505458
1,425.10814334912817,52.77349579411455,-389.2636512461426,351.06307339809706,-478.860741706302,5.805212881908943
0,-364.41699353456767,580.6975789277822,-34.037604205604666,232.18531742008273,16.965592785190385,61.70668033268939
1,-414.673161168277,119.85044959301356,302.8890079674271,-262.1253256703677,317.918312387526,58.10967436861995
2,255.7563235071304,173.42203610830822,-278.1954230345158,484.00889449252276,-497.53339923622843,91.42745229549858
1,109.37237913089831,-393.7201687224851,346.73590279549063,-202.2182097936623,295.8992800918111,3.188940276735593
0,170.65039742762468,413.13819815069076,-500.619849904307,396.6416300642631,46.4733532434289,32.458712559902885
3,696.020546973709,-322.5034376853694,-183.54933967435807,39.37702695948,44.64174372663999,-2.956243816117535
1,479.2898668359457,83.54270491924652,-375.33245615701304,428.6913094776219,-373.6359795266218,4.888242683670768
1,330.1117739973468,-289.10476712445256,77.42250757689803,48.734181275264135,35.80911262903984,-4.3878324860090245
0,499.81521373574265,-261.16402929135734,-242.58533195407398,68.12539187908365,46.655007766415316,-1.218272682479082
3,500.57456723199033,-540.8932002583543,167.67212005911253,53.07772720574185,30.165600946658728,-3.0038658597337573
